EmpID,Age,AgeGroup,Gender,Department,JobRole,Salary,Attrition,YearsAtCompany,Employee Satisfaction,PerformanceRating,BusinessTravel,DailyRate,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
RM240,32,26-35,Male,Research & Development,Laboratory Technician,44760,Yes,3,4,3,Travel_Rarely,515,1,3,Life Sciences,1,331,62,2,1,3,Single,3730,Upto 5k,9571,0,Y,Yes,14,4,80,0,4,2,1,2,1,2
RM242,32,26-35,Male,Sales,Sales Executive,53580,No,3,3,3,Non-Travel,976,26,4,Marketing,1,333,100,3,2,4,Married,4465,Upto 5k,12069,0,Y,No,18,1,80,0,4,2,3,2,2,2
RM261,32,26-35,Male,Research & Development,Laboratory Technician,33528,No,5,2,4,Travel_Frequently,1311,7,3,Life Sciences,1,359,100,4,1,2,Married,2794,Upto 5k,26062,1,Y,No,20,3,80,0,5,3,1,1,0,3
RM263,32,26-35,Male,Research & Development,Laboratory Technician,26112,No,6,4,3,Travel_Rarely,128,2,1,Technical Degree,1,362,84,2,2,1,Single,2176,Upto 5k,19737,4,Y,No,13,4,80,0,9,5,3,2,0,4
RM307,32,26-35,Male,Sales,Sales Executive,65808,No,13,4,3,Travel_Rarely,906,7,3,Life Sciences,1,420,91,2,2,3,Married,5484,5k-10k,16985,1,Y,No,14,3,80,1,13,3,2,8,4,8
RM320,32,26-35,Female,Sales,Sales Executive,62736,No,13,3,3,Travel_Rarely,588,8,2,Technical Degree,1,436,65,2,2,2,Married,5228,5k-10k,24624,1,Y,Yes,11,4,80,0,13,2,3,12,11,9
RM323,32,26-35,Female,Research & Development,Research Scientist,60660,No,7,1,3,Travel_Rarely,1018,2,4,Medical,1,439,74,4,2,4,Single,5055,5k-10k,10557,7,Y,No,16,3,80,0,10,0,2,7,0,7
RM352,32,26-35,Female,Research & Development,Laboratory Technician,28440,No,8,3,3,Travel_Rarely,1062,2,3,Medical,1,471,75,3,1,2,Married,2370,Upto 5k,3956,1,Y,No,13,3,80,1,8,4,3,0,0,7
RM470,32,26-35,Male,Sales,Sales Executive,56484,Yes,4,4,3,Non-Travel,1474,11,4,Other,1,631,60,4,2,3,Married,4707,Upto 5k,23914,8,Y,No,12,4,80,0,6,2,3,2,1,2
RM501,32,26-35,Female,Research & Development,Research Scientist,75864,No,6,1,3,Travel_Rarely,646,9,4,Life Sciences,1,679,92,3,2,4,Married,6322,5k-10k,18089,1,Y,Yes,12,4,80,1,6,2,2,4,0,5
RM528,32,26-35,Male,Sales,Sales Executive,64752,No,10,4,3,Travel_Rarely,929,10,3,Marketing,1,722,55,3,2,4,Single,5396,5k-10k,21703,1,Y,No,12,4,80,0,10,2,2,7,0,8
RM532,32,26-35,Female,Research & Development,Research Director,133908,No,7,3,3,Travel_Rarely,1018,3,2,Life Sciences,1,727,39,3,3,4,Single,11159,10k-15k,19373,3,Y,No,15,4,80,0,10,6,3,7,7,7
RM559,32,26-35,Male,Research & Development,Laboratory Technician,63708,No,10,1,3,Travel_Frequently,430,24,4,Life Sciences,1,772,80,3,2,4,Married,5309,5k-10k,21146,1,Y,No,15,4,80,2,10,2,3,8,4,7
RM601,32,26-35,Female,Research & Development,Manufacturing Director,73944,No,14,3,3,Travel_Rarely,859,4,3,Life Sciences,1,830,98,2,2,3,Married,6162,5k-10k,19124,1,Y,No,12,3,80,1,14,3,3,13,6,8
RM623,32,26-35,Male,Sales,Sales Executive,52836,No,5,2,3,Travel_Rarely,117,13,4,Life Sciences,1,859,73,3,2,4,Divorced,4403,Upto 5k,9250,2,Y,No,11,3,80,1,8,3,2,2,0,3
RM627,32,26-35,Female,Research & Development,Research Scientist,62100,No,5,3,3,Travel_Rarely,638,8,2,Medical,1,865,91,4,2,3,Married,5175,5k-10k,22162,5,Y,No,12,3,80,1,9,3,2,3,1,3
RM638,32,26-35,Male,Research & Development,Laboratory Technician,27768,No,3,4,3,Non-Travel,300,1,3,Life Sciences,1,882,61,3,1,4,Divorced,2314,Upto 5k,9148,0,Y,No,12,2,80,1,4,2,3,0,0,2
RM642,32,26-35,Male,Sales,Sales Executive,78288,No,10,2,3,Travel_Frequently,379,5,2,Life Sciences,1,889,48,3,2,2,Married,6524,5k-10k,8891,1,Y,No,14,4,80,1,10,3,3,8,5,3
RM657,32,26-35,Male,Research & Development,Laboratory Technician,33540,Yes,1,1,4,Travel_Rarely,374,25,4,Life Sciences,1,911,87,3,1,4,Single,2795,Upto 5k,18016,1,Y,Yes,24,3,80,0,1,2,1,0,0,1
RM683,32,26-35,Female,Research & Development,Laboratory Technician,27984,No,3,3,4,Non-Travel,1184,1,3,Life Sciences,1,951,70,2,1,2,Married,2332,Upto 5k,3974,6,Y,No,20,3,80,0,5,3,3,0,0,2
RM693,32,26-35,Female,Research & Development,Manufacturing Director,80700,No,8,3,3,Travel_Rarely,498,3,4,Medical,1,966,93,3,2,1,Married,6725,5k-10k,13554,1,Y,No,12,3,80,1,8,2,4,7,6,3
RM757,32,26-35,Female,Research & Development,Laboratory Technician,48300,No,8,4,3,Non-Travel,1109,29,4,Medical,1,1046,69,3,1,3,Single,4025,Upto 5k,11135,9,Y,No,12,2,80,0,10,2,3,7,7,7
RM851,32,26-35,Female,Sales,Sales Representative,33924,No,1,3,3,Non-Travel,862,2,1,Life Sciences,1,1190,76,3,1,1,Divorced,2827,Upto 5k,14947,1,Y,No,12,3,80,3,1,3,3,0,0,0
RM881,32,26-35,Female,Research & Development,Laboratory Technician,32916,No,2,3,4,Travel_Frequently,116,13,3,Other,1,1234,77,2,1,2,Married,2743,Upto 5k,7331,1,Y,No,20,3,80,1,2,2,3,2,2,2
RM882,32,26-35,Female,Research & Development,Research Scientist,59976,No,8,4,3,Travel_Frequently,1316,2,2,Life Sciences,1,1235,38,3,2,3,Single,4998,Upto 5k,2338,4,Y,Yes,14,4,80,0,10,2,3,7,0,7
RM936,32,26-35,Male,Sales,Sales Executive,74508,No,10,3,3,Travel_Rarely,604,8,3,Medical,1,1304,56,4,2,4,Married,6209,5k-10k,11693,1,Y,No,15,3,80,2,10,4,4,7,0,8
RM940,32,26-35,Male,Research & Development,Laboratory Technician,58596,Yes,10,4,3,Travel_Rarely,1089,7,2,Life Sciences,1,1309,79,3,2,3,Married,4883,Upto 5k,22845,1,Y,No,18,1,80,1,10,3,3,4,1,1
RM992,32,26-35,Male,Sales,Sales Executive,48936,No,3,3,3,Travel_Rarely,499,2,1,Marketing,1,1396,36,3,2,2,Married,4078,Upto 5k,20497,0,Y,Yes,13,1,80,3,4,3,2,2,1,2
RM1027,32,26-35,Male,Sales,Sales Executive,110448,No,4,4,3,Travel_Rarely,601,7,5,Marketing,1,1446,97,3,2,4,Married,9204,5k-10k,23343,4,Y,No,12,3,80,1,7,3,2,3,0,3
RM1076,32,26-35,Male,Research & Development,Manager,134928,No,5,3,4,Travel_Rarely,495,10,3,Medical,1,1516,64,3,3,4,Single,11244,10k-15k,21072,2,Y,No,25,2,80,0,10,5,4,2,0,0
RM1102,32,26-35,Female,Research & Development,Research Scientist,70536,No,7,4,3,Travel_Rarely,824,5,2,Life Sciences,1,1555,67,2,2,2,Married,5878,5k-10k,15624,3,Y,No,12,1,80,1,12,2,3,1,2,5
RM1114,32,26-35,Male,Research & Development,Research Scientist,49044,No,6,4,3,Non-Travel,1200,1,4,Technical Degree,1,1574,62,3,2,1,Married,4087,Upto 5k,25174,4,Y,No,14,2,80,1,9,3,2,5,1,2
RM1140,32,26-35,Female,Research & Development,Research Scientist,39744,No,3,2,3,Travel_Rarely,634,5,4,Other,1,1607,35,4,1,4,Married,3312,Upto 5k,18783,3,Y,No,17,4,80,2,6,3,3,2,0,2
RM1191,32,26-35,Male,Research & Development,Research Scientist,65640,No,9,4,3,Travel_Rarely,977,2,3,Medical,1,1671,45,3,2,2,Divorced,5470,5k-10k,25518,0,Y,No,13,3,80,2,10,4,2,5,1,6
RM1206,32,26-35,Male,Research & Development,Laboratory Technician,16716,Yes,1,4,3,Travel_Rarely,1259,2,4,Life Sciences,1,1692,95,3,1,2,Single,1393,Upto 5k,24852,1,Y,No,12,1,80,0,1,2,3,0,0,0
RM1227,32,26-35,Male,Research & Development,Research Scientist,41196,No,5,1,3,Travel_Frequently,585,10,3,Life Sciences,1,1720,56,3,1,3,Married,3433,Upto 5k,17360,6,Y,No,13,1,80,1,10,3,2,2,1,3
RM1238,32,26-35,Male,Sales,Sales Executive,80820,Yes,0,1,3,Travel_Rarely,964,1,2,Life Sciences,1,1734,34,1,2,2,Single,6735,5k-10k,12147,6,Y,No,15,2,80,0,10,2,3,0,0,0
RM1242,32,26-35,Male,Sales,Sales Executive,115320,No,4,4,3,Travel_Rarely,371,19,3,Life Sciences,1,1739,80,1,3,3,Married,9610,5k-10k,3840,3,Y,No,13,3,80,1,10,2,1,3,0,2
RM1261,32,26-35,Male,Research & Development,Research Scientist,32616,No,7,2,3,Non-Travel,953,5,4,Technical Degree,1,1764,65,3,1,2,Single,2718,Upto 5k,17674,2,Y,No,14,2,80,0,12,3,3,7,0,7
RM1320,32,26-35,Male,Sales,Sales Executive,55776,No,0,4,3,Travel_Frequently,1318,10,4,Marketing,1,1853,79,3,2,4,Single,4648,Upto 5k,26075,8,Y,No,13,3,80,0,4,2,4,0,0,0
RM1327,32,26-35,Male,Sales,Sales Executive,118884,Yes,2,3,3,Travel_Rarely,414,2,4,Marketing,1,1862,82,2,2,2,Single,9907,5k-10k,26186,7,Y,Yes,12,3,80,0,7,3,2,2,2,2
RM1376,32,26-35,Female,Research & Development,Research Scientist,29184,Yes,4,1,3,Travel_Frequently,238,5,2,Life Sciences,1,1939,47,4,1,3,Single,2432,Upto 5k,15318,3,Y,Yes,14,1,80,0,8,2,3,1,0,3
RM1389,32,26-35,Female,Research & Development,Healthcare Representative,80004,No,5,3,3,Non-Travel,1146,15,4,Medical,1,1955,34,3,2,4,Divorced,6667,5k-10k,16542,5,Y,No,18,2,80,1,9,6,3,1,1,2
RM1395,32,26-35,Male,Research & Development,Manufacturing Director,116148,No,1,4,4,Travel_Rarely,1373,5,4,Life Sciences,1,1966,56,2,2,4,Single,9679,5k-10k,10138,8,Y,No,24,2,80,0,8,1,3,0,0,0
RM1427,32,26-35,Female,Research & Development,Laboratory Technician,34044,No,6,3,3,Travel_Rarely,267,29,4,Life Sciences,1,2010,49,2,1,2,Single,2837,Upto 5k,15919,1,Y,No,13,3,80,0,6,3,3,2,4,1
RM1429,32,26-35,Male,Sales,Sales Representative,27228,No,2,2,3,Travel_Rarely,234,1,4,Medical,1,2013,68,2,1,2,Married,2269,Upto 5k,18024,0,Y,No,14,2,80,1,3,2,3,2,2,2
RM1432,32,26-35,Female,Sales,Sales Executive,125064,No,14,3,3,Travel_Rarely,801,1,4,Marketing,1,2016,48,3,3,4,Married,10422,10k-15k,24032,1,Y,No,19,3,80,2,14,3,3,10,5,7
RM1450,32,26-35,Male,Research & Development,Research Scientist,29268,No,4,4,3,Travel_Rarely,529,2,3,Technical Degree,1,2038,78,3,1,1,Single,2439,Upto 5k,11288,1,Y,No,14,4,80,0,4,4,3,2,1,2
RM004,33,26-35,Female,Research & Development,Research Scientist,34908,No,8,4,3,Travel_Frequently,1392,3,4,Life Sciences,1,5,56,3,1,3,Married,2909,Upto 5k,23159,1,Y,Yes,11,3,80,0,8,3,3,7,3,0
RM031,33,26-35,Male,Research & Development,Laboratory Technician,29952,No,1,3,3,Travel_Rarely,924,2,3,Medical,1,39,78,3,1,4,Single,2496,Upto 5k,6670,4,Y,No,11,4,80,0,7,3,3,1,0,
RM040,33,26-35,Female,Sales,Sales Executive,64512,No,5,3,3,Travel_Frequently,1141,1,3,Life Sciences,1,52,42,4,2,1,Married,5376,5k-10k,3193,2,Y,No,19,1,80,2,10,3,3,3,1,3
RM056,33,26-35,Female,Research & Development,Research Director,161496,No,15,1,3,Travel_Frequently,515,1,2,Life Sciences,1,73,98,3,3,4,Single,13458,10k-15k,15146,1,Y,Yes,12,3,80,0,15,1,3,14,8,12
RM122,33,26-35,Male,Sales,Sales Executive,73752,No,7,3,3,Non-Travel,750,22,2,Marketing,1,160,95,3,2,2,Married,6146,5k-10k,15480,0,Y,No,13,1,80,1,8,2,4,7,0,7
RM177,33,26-35,Male,Research & Development,Research Scientist,30000,No,3,3,3,Travel_Rarely,134,2,3,Life Sciences,1,242,90,3,1,4,Single,2500,Upto 5k,10515,0,Y,No,14,1,80,0,4,2,4,1,0,2
RM186,33,26-35,Female,Research & Development,Research Scientist,33072,No,8,4,3,Travel_Rarely,931,14,3,Medical,1,252,72,3,1,2,Married,2756,Upto 5k,4673,1,Y,No,13,4,80,1,8,5,3,7,1,6
RM222,33,26-35,Female,Research & Development,Research Scientist,31464,No,3,3,4,Travel_Rarely,147,4,4,Medical,1,305,47,2,1,2,Married,2622,Upto 5k,13248,6,Y,No,21,4,80,0,7,3,3,2,1,1
RM235,33,26-35,Male,Research & Development,Laboratory Technician,29232,Yes,5,3,3,Travel_Rarely,813,14,3,Medical,1,325,58,3,1,4,Married,2436,Upto 5k,22149,5,Y,Yes,13,3,80,1,8,2,1,4,0,4
RM237,33,26-35,Female,Research & Development,Laboratory Technician,32484,Yes,9,1,4,Travel_Rarely,465,2,2,Life Sciences,1,328,39,3,1,1,Married,2707,Upto 5k,21509,7,Y,No,20,1,80,0,13,3,4,7,1,7
RM247,33,26-35,Female,Research & Development,Research Scientist,34932,No,2,3,3,Travel_Rarely,832,5,4,Life Sciences,1,338,63,2,1,4,Married,2911,Upto 5k,14776,1,Y,No,13,3,80,1,2,2,2,2,0,2
RM314,33,26-35,Female,Research & Development,Manager,142536,No,10,4,3,Travel_Frequently,553,5,4,Life Sciences,1,428,74,3,3,2,Married,11878,10k-15k,23364,6,Y,No,11,2,80,2,12,2,3,6,8,8
RM329,33,26-35,Male,Sales,Sales Executive,56184,No,7,2,3,Travel_Frequently,508,10,3,Marketing,1,446,46,2,2,4,Single,4682,Upto 5k,4317,3,Y,No,14,3,80,0,9,6,2,7,0,1
RM364,33,26-35,Female,Sales,Sales Representative,34212,Yes,1,4,3,Travel_Rarely,350,5,3,Marketing,1,485,34,3,1,3,Single,2851,Upto 5k,9150,1,Y,Yes,13,2,80,0,1,2,3,0,0,0
RM436,33,26-35,Male,Research & Development,Manager,163320,Yes,7,2,3,Travel_Rarely,1277,15,1,Medical,1,582,56,3,3,3,Married,13610,10k-15k,24619,7,Y,Yes,12,4,80,0,15,2,4,6,7,7
RM437,33,26-35,Male,Research & Development,Laboratory Technician,40896,Yes,4,1,3,Travel_Rarely,587,10,1,Medical,1,584,38,1,1,4,Divorced,3408,Upto 5k,6705,7,Y,No,13,1,80,3,8,2,3,3,1,3
RM456,33,26-35,Female,Research & Development,Research Director,194208,No,6,1,3,Travel_Rarely,922,1,5,Medical,1,612,95,4,4,3,Divorced,16184,15k+,22578,4,Y,No,19,3,80,1,10,2,3,1,0,5
RM500,33,26-35,Male,Sales,Sales Executive,85248,No,5,3,3,Travel_Rarely,1216,8,4,Marketing,1,677,39,3,2,3,Divorced,7104,5k-10k,20431,0,Y,No,12,4,80,0,6,3,3,0,1,2
RM510,33,26-35,Male,Research & Development,Healthcare Representative,92700,No,13,3,4,Travel_Frequently,1296,6,3,Life Sciences,1,692,30,3,2,4,Divorced,7725,5k-10k,5335,3,Y,No,23,3,80,1,15,2,1,11,4,7
RM515,33,26-35,Male,Research & Development,Research Scientist,40176,Yes,10,1,3,Travel_Frequently,1076,3,3,Life Sciences,1,702,70,3,1,1,Single,3348,Upto 5k,3164,1,Y,Yes,11,1,80,0,10,3,3,8,9,7
RM563,33,26-35,Male,Research & Development,Research Scientist,32232,Yes,10,4,3,Travel_Rarely,527,1,4,Other,1,780,63,3,1,4,Single,2686,Upto 5k,5207,1,Y,Yes,13,3,80,0,10,2,2,9,7,8
RM591,33,26-35,Male,Research & Development,Research Director,140292,No,13,3,3,Travel_Rarely,213,7,3,Medical,1,817,49,3,3,3,Married,11691,10k-15k,25995,0,Y,No,11,4,80,0,14,3,4,9,3,7
RM592,33,26-35,Female,Sales,Sales Executive,63888,Yes,3,1,3,Travel_Rarely,118,16,3,Marketing,1,819,69,3,2,1,Single,5324,5k-10k,26507,5,Y,No,15,3,80,0,6,3,3,2,0,2
RM620,33,26-35,Male,Sales,Sales Executive,48444,No,9,1,4,Travel_Rarely,586,1,3,Medical,1,855,48,4,2,1,Divorced,4037,Upto 5k,21816,1,Y,No,22,1,80,1,9,5,3,8,0,8
RM656,33,26-35,Male,Human Resources,Human Resources,27324,No,4,4,3,Travel_Rarely,1075,3,2,Human Resources,1,910,57,3,1,2,Divorced,2277,Upto 5k,22650,3,Y,Yes,11,3,80,1,7,4,4,3,0,3
RM674,33,26-35,Male,Research & Development,Research Scientist,33588,No,3,3,3,Travel_Rarely,1198,1,4,Other,1,939,100,2,1,1,Single,2799,Upto 5k,3339,3,Y,Yes,11,2,80,0,6,1,3,2,0,2
RM695,33,26-35,Female,Research & Development,Healthcare Representative,83388,No,5,2,3,Travel_Rarely,1069,1,3,Life Sciences,1,969,42,2,2,4,Single,6949,5k-10k,12291,0,Y,No,14,1,80,0,6,3,3,0,1,4
RM711,33,26-35,Male,Sales,Manager,209328,No,10,4,3,Non-Travel,722,17,3,Life Sciences,1,992,38,3,4,3,Single,17444,15k+,20489,1,Y,No,11,4,80,0,10,2,3,8,6,0
RM713,33,26-35,Female,Research & Development,Research Scientist,41424,No,3,2,3,Travel_Rarely,461,13,1,Life Sciences,1,995,53,3,1,4,Single,3452,Upto 5k,17241,3,Y,No,18,1,80,0,5,4,3,2,0,2
RM716,33,26-35,Female,Research & Development,Healthcare Representative,65856,No,6,3,3,Travel_Frequently,827,1,4,Other,1,998,84,4,2,2,Married,5488,5k-10k,20161,1,Y,Yes,13,1,80,1,6,2,3,5,1,2
RM755,33,26-35,Female,Sales,Sales Representative,28104,No,2,2,3,Non-Travel,1038,8,1,Life Sciences,1,1044,88,2,1,4,Single,2342,Upto 5k,21437,0,Y,No,19,4,80,0,3,2,2,2,2,2
RM791,33,26-35,Male,Research & Development,Healthcare Representative,85428,No,3,4,3,Travel_Rarely,654,5,3,Life Sciences,1,1099,34,2,3,4,Divorced,7119,5k-10k,21214,4,Y,No,15,3,80,1,9,2,3,2,1,2
RM793,33,26-35,Female,Research & Development,Research Scientist,54096,Yes,13,1,4,Travel_Frequently,827,29,4,Medical,1,1101,54,2,2,3,Single,4508,Upto 5k,3129,1,Y,No,22,2,80,0,14,4,3,7,3,8
RM799,33,26-35,Male,Research & Development,Research Scientist,27756,Yes,2,1,4,Travel_Rarely,1017,25,3,Medical,1,1108,55,2,1,2,Single,2313,Upto 5k,2993,4,Y,Yes,20,2,80,0,5,0,3,2,2,2
RM803,33,26-35,Female,Sales,Sales Executive,51624,No,3,4,3,Travel_Frequently,970,7,3,Life Sciences,1,1114,30,3,2,2,Married,4302,Upto 5k,13401,0,Y,No,17,3,80,1,4,3,3,2,0,2
RM830,33,26-35,Female,Sales,Sales Executive,98688,Yes,5,1,3,Travel_Rarely,603,9,4,Marketing,1,1157,77,3,2,1,Single,8224,5k-10k,18385,0,Y,Yes,17,1,80,0,6,3,3,2,0,3
RM864,33,26-35,Male,Human Resources,Human Resources,43200,No,5,2,3,Travel_Rarely,147,2,3,Human Resources,1,1207,99,3,1,3,Married,3600,Upto 5k,8429,1,Y,No,13,4,80,1,5,2,3,4,1,4
RM873,33,26-35,Female,Sales,Sales Executive,54468,No,10,2,3,Travel_Frequently,1146,25,3,Medical,1,1220,82,3,2,3,Married,4539,Upto 5k,4905,1,Y,No,12,1,80,1,10,3,2,7,0,1
RM884,33,26-35,Male,Research & Development,Research Scientist,33372,No,14,1,3,Travel_Rarely,117,9,3,Medical,1,1238,60,3,1,4,Married,2781,Upto 5k,6311,0,Y,No,13,2,80,1,15,5,3,10,4,10
RM909,33,26-35,Male,Sales,Sales Executive,100560,No,9,4,3,Travel_Rarely,536,10,5,Marketing,1,1268,82,4,3,3,Divorced,8380,5k-10k,21708,0,Y,Yes,14,4,80,2,10,3,3,8,0,8
RM991,33,26-35,Male,Sales,Sales Executive,119976,No,5,2,3,Travel_Frequently,1111,5,1,Life Sciences,1,1395,61,3,2,4,Married,9998,5k-10k,19293,6,Y,No,13,1,80,0,8,2,4,4,1,2
RM1048,33,26-35,Male,Sales,Sales Executive,52476,No,4,4,3,Travel_Frequently,430,7,3,Medical,1,1477,54,3,2,1,Married,4373,Upto 5k,17456,0,Y,No,14,1,80,2,5,2,3,3,0,3
RM1067,33,26-35,Female,Research & Development,Laboratory Technician,46056,No,5,1,3,Travel_Rarely,1099,4,4,Medical,1,1502,82,2,1,2,Married,3838,Upto 5k,8192,8,Y,No,11,4,80,0,8,5,3,4,0,2
RM1075,33,26-35,Male,Research & Development,Healthcare Representative,76656,No,0,4,3,Travel_Rarely,516,8,5,Life Sciences,1,1515,69,3,2,3,Single,6388,5k-10k,22049,2,Y,Yes,17,1,80,0,14,6,3,0,0,0
RM1092,33,26-35,Male,Research & Development,Manufacturing Director,51840,No,5,4,3,Travel_Rarely,575,25,3,Life Sciences,1,1545,44,2,2,2,Single,4320,Upto 5k,24152,1,Y,No,13,4,80,0,5,2,3,3,0,2
RM1096,33,26-35,Male,Research & Development,Laboratory Technician,62484,No,15,2,3,Travel_Rarely,589,28,4,Life Sciences,1,1549,79,3,2,3,Married,5207,5k-10k,22949,1,Y,Yes,12,2,80,1,15,3,3,14,5,7
RM1106,33,26-35,Male,Sales,Sales Executive,76704,No,2,1,3,Travel_Rarely,1242,8,4,Life Sciences,1,1560,46,3,2,1,Married,6392,5k-10k,10589,2,Y,No,13,4,80,1,8,6,1,2,2,2
RM1190,33,26-35,Male,Sales,Sales Executive,66060,No,6,4,3,Travel_Rarely,392,2,4,Medical,1,1670,93,3,2,4,Divorced,5505,5k-10k,3921,1,Y,No,14,3,80,2,6,5,3,2,0,4
RM1199,33,26-35,Female,Sales,Sales Executive,64416,No,6,3,4,Non-Travel,530,16,3,Life Sciences,1,1681,36,3,2,4,Divorced,5368,5k-10k,16130,1,Y,Yes,25,3,80,1,7,2,3,5,1,2
RM1211,33,26-35,Male,Research & Development,Laboratory Technician,24336,No,14,2,3,Travel_Rarely,267,21,3,Medical,1,1698,79,4,1,2,Married,2028,Upto 5k,13637,1,Y,No,18,4,80,3,14,6,3,11,2,13
RM1254,33,26-35,Female,Sales,Sales Executive,61764,No,11,4,3,Non-Travel,1283,2,3,Marketing,1,1756,62,3,2,2,Single,5147,5k-10k,10697,8,Y,No,15,4,80,0,13,2,2,7,1,7
RM1256,33,26-35,Female,Sales,Sales Executive,102768,Yes,0,1,4,Travel_Rarely,211,16,3,Life Sciences,1,1758,74,3,3,1,Single,8564,5k-10k,10092,2,Y,Yes,20,3,80,0,11,2,2,0,0,0
RM1266,33,26-35,Male,Research & Development,Research Scientist,36660,No,9,4,3,Non-Travel,775,4,3,Technical Degree,1,1771,90,3,2,2,Divorced,3055,Upto 5k,6194,5,Y,No,15,4,80,2,11,2,2,8,1,7
RM1283,33,26-35,Male,Research & Development,Research Scientist,37716,No,10,4,3,Travel_Rarely,867,8,4,Life Sciences,1,1798,90,4,1,1,Married,3143,Upto 5k,6076,6,Y,No,19,2,80,1,14,1,3,8,7,6
RM1364,33,26-35,Male,Sales,Sales Executive,65844,No,10,2,3,Travel_Rarely,217,10,4,Marketing,1,1924,43,3,2,3,Single,5487,5k-10k,10410,1,Y,No,14,2,80,0,10,2,2,4,0,9
RM1399,33,26-35,Male,Research & Development,Healthcare Representative,71616,No,9,4,4,Travel_Frequently,1303,7,2,Life Sciences,1,1970,36,3,2,3,Divorced,5968,5k-10k,18079,1,Y,No,20,3,80,3,9,2,3,7,2,8
RM1416,33,26-35,Male,Research & Development,Laboratory Technician,24096,No,1,2,3,Non-Travel,1313,1,2,Medical,1,1994,59,2,1,3,Divorced,2008,Upto 5k,20439,1,Y,No,12,3,80,3,1,2,2,1,0,0
RM1426,33,26-35,Female,Research & Development,Healthcare Representative,58536,No,9,2,3,Travel_Rarely,501,15,2,Medical,1,2009,95,3,2,4,Married,4878,Upto 5k,21653,0,Y,Yes,13,1,80,1,10,6,3,7,8,1
RM014,34,26-35,Male,Research & Development,Laboratory Technician,31932,No,2,2,3,TravelRarely,1346,19,2,Medical,1,18,93,3,1,4,Divorced,2661,Upto 5k,8758,0,Y,No,11,3,80,1,3,2,3,2,1,2
RM023,34,26-35,Female,Research & Development,Research Director,143928,No,12,1,3,TravelRarely,419,7,4,Life Sciences,1,28,53,3,3,2,Single,11994,10k-15k,21293,0,Y,No,11,3,80,0,13,4,3,6,2,
RM025,34,26-35,Male,Research & Development,Research Scientist,35520,Yes,4,2,3,Travel_Rarely,699,6,1,Medical,1,31,83,3,1,1,Single,2960,Upto 5k,17102,2,Y,No,11,3,80,0,8,2,3,2,1,
RM047,34,26-35,Male,Sales,Sales Executive,54816,No,9,2,4,Non-Travel,1065,23,4,Marketing,1,60,72,3,2,3,Single,4568,Upto 5k,10034,0,Y,No,20,3,80,0,10,2,3,5,8,7
RM085,34,26-35,Male,Research & Development,Manufacturing Director,51900,No,5,1,3,Travel_Rarely,1153,1,2,Medical,1,110,94,3,2,2,Married,4325,Upto 5k,17736,1,Y,No,15,3,80,0,5,2,3,2,1,3
RM104,34,26-35,Female,Research & Development,Research Scientist,57708,No,16,1,3,Travel_Rarely,665,6,4,Other,1,138,41,3,2,3,Single,4809,Upto 5k,12482,1,Y,No,14,3,80,0,16,3,3,13,2,10
RM112,34,26-35,Male,Research & Development,Laboratory Technician,72888,Yes,9,1,4,Travel_Frequently,658,7,3,Life Sciences,1,147,66,1,2,3,Single,6074,5k-10k,22887,1,Y,Yes,24,4,80,0,9,3,3,7,0,6
RM115,34,26-35,Female,Research & Development,Research Scientist,54060,No,1,3,3,Travel_Rarely,1031,6,4,Life Sciences,1,151,45,2,2,2,Divorced,4505,Upto 5k,15000,6,Y,No,15,3,80,1,12,3,3,0,0,0
RM117,34,26-35,Female,Research & Development,Manager,139572,No,11,3,3,Travel_Rarely,1354,5,3,Medical,1,153,45,2,3,1,Single,11631,10k-15k,5615,2,Y,No,12,4,80,0,14,6,3,10,5,8
RM160,34,26-35,Female,Sales,Sales Representative,26772,No,4,3,3,Travel_Frequently,303,2,4,Marketing,1,216,75,3,1,3,Married,2231,Upto 5k,11314,6,Y,No,18,4,80,1,6,3,3,3,1,2
RM182,34,26-35,Female,Research & Development,Research Scientist,27732,No,3,4,3,Travel_Rarely,629,27,2,Medical,1,247,95,3,1,2,Single,2311,Upto 5k,5711,2,Y,No,15,4,80,0,9,3,3,2,1,2
RM189,34,26-35,Male,Research & Development,Manufacturing Director,114564,No,10,4,3,Travel_Frequently,1069,2,1,Life Sciences,1,256,45,2,2,3,Married,9547,5k-10k,14074,1,Y,No,17,3,80,0,10,2,2,9,1,9
RM203,34,26-35,Male,Research & Development,Research Scientist,45780,No,5,4,3,Travel_Frequently,878,10,4,Medical,1,277,43,3,1,3,Divorced,3815,Upto 5k,5972,1,Y,Yes,17,4,80,1,5,4,4,3,2,0
RM248,34,26-35,Male,Research & Development,Manufacturing Director,71484,No,11,4,3,Travel_Rarely,470,2,4,Life Sciences,1,339,84,2,2,1,Married,5957,5k-10k,23687,6,Y,No,13,2,80,1,13,3,3,9,5,9
